tweet_id,timestamp,source,name,stage,img_num,prediction1,p1_confidence,p1_dog,prediction2,p2_confidence,p2_dog,prediction3,p3_confidence,p3_dog,retweet_count,favorite_count
737678689543020544,2016-05-31 16:14:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Pembroke,0.935307,True,Cardigan,0.0498741999999999,True,Chihuahua,0.0116032,True,1509,5528
737445876994609152,2016-05-31 00:49:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,floofer,1,Samoyed,0.400568,True,Pomeranian,0.331268,True,Maltese_Dog,0.0454261,True,5048,11302
737322739594330112,2016-05-30 16:40:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lily,,1,Guinea_Pig,0.148526,False,Solar_Dish,0.0971828999999999,False,Park_Bench,0.0593119,False,907,3953
737310737551491075,2016-05-30 15:52:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Cliff,0.439077,False,Lakeside,0.0628992,False,Valley,0.0397584999999999,False,8329,16040
736736130620620800,2016-05-29 01:49:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chadrick,,1,Schipperke,0.545502,True,Groenendael,0.298622,True,Labrador_Retriever,0.0309864,True,1972,4736
736365877722001409,2016-05-28 01:18:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rory,pupper,3,Cup,0.473555,False,Toy_Poodle,0.082606,True,Consomme,0.048298,False,1408,4367
736225175608430592,2016-05-27 15:58:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Labrador_Retriever,0.399217,True,West_Highland_White_Terrier,0.13771,True,Cocker_Spaniel,0.0620327,True,3115,8901
736010884653420544,2016-05-27 01:47:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,2,Golden_Retriever,0.553901,True,Labrador_Retriever,0.119475,True,Bluetick,0.077475,True,3355,8652
735991953473572864,2016-05-27 00:32:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Maxaroni,,2,Cocker_Spaniel,0.961643,True,Toy_Poodle,0.0115468999999999,True,Soft-Coated_Wheaten_Terrier,0.00490333,True,1283,3934
735648611367784448,2016-05-26 01:47:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,pupper,1,Pembroke,0.4625939999999999,True,Seat_Belt,0.261854,False,Cardigan,0.151698,True,1237,4397
735635087207878657,2016-05-26 00:54:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dakota,,1,Pug,0.8918709999999999,True,Goose,0.0143766,False,Fur_Coat,0.00845143,False,2659,6776
735274964362878976,2016-05-25 01:03:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Studio_Couch,0.944692,False,Four-Poster,0.00794163,False,Quilt,0.00630206,False,4707,9629
735256018284875776,2016-05-24 23:47:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kellogg,doggo,1,Staffordshire_Bullterrier,0.523191,True,French_Bulldog,0.3511039999999999,True,Doormat,0.0280752999999999,False,993,3675
735137028879360001,2016-05-24 15:55:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Buckley,pupper,1,Walker_Hound,0.413535,True,Beagle,0.233891,True,English_Foxhound,0.164943,True,1092,3428
734912297295085568,2016-05-24 01:02:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jax,,1,Maltese_Dog,0.847292,True,Feather_Boa,0.0593786,False,Old_English_Sheepdog,0.052758,True,572,2993
734787690684657664,2016-05-23 16:46:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,4,Golden_Retriever,0.883991,True,Chow,0.0235416,True,Labrador_Retriever,0.0160559,True,7102,13745
734776360183431168,2016-05-23 16:01:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Livvie,,1,Siberian_Husky,0.304902,True,Eskimo_Dog,0.155147,True,Malamute,0.0509424,True,608,2742
733828123016450049,2016-05-21 01:13:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Terry,,2,Beagle,0.4723239999999999,True,Walker_Hound,0.121779,True,Saint_Bernard,0.11464,True,881,3926
733822306246479872,2016-05-21 00:50:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Moose,floofer,1,Lhasa,0.457356,True,Shih-Tzu,0.371282,True,Tibetan_Terrier,0.048359,True,1141,4015
733482008106668032,2016-05-20 02:18:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,French_Bulldog,0.619382,True,Computer_Keyboard,0.142274,False,Mouse,0.0585047,False,1065,3438
733460102733135873,2016-05-20 00:51:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hermione,,1,Chow,0.931275,True,Beaver,0.0288311,False,Dhole,0.017379,False,1451,4605
733109485275860992,2016-05-19 01:38:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"doggo, pupper",1,Golden_Retriever,0.945523,True,Labrador_Retriever,0.0423191,True,Doormat,0.00395626,False,17621,44619
732732193018155009,2016-05-18 00:39:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ralpher,,1,Koala,0.162935,False,Staffordshire_Bullterrier,0.127969,True,Mongoose,0.096421,False,599,2671
732726085725589504,2016-05-18 00:14:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aldrick,,1,Pomeranian,0.961902,True,Samoyed,0.0242893,True,Chow,0.00577178,True,1003,3855
732585889486888962,2016-05-17 14:57:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,2,Staffordshire_Bullterrier,0.843359,True,American_Staffordshire_Terrier,0.0282903,True,Miniature_Pinscher,0.0167929,True,868,4016
732375214819057664,2016-05-17 01:00:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kyle,doggo,1,Tennis_Ball,0.998673,False,Basset,0.000547053,True,Golden_Retriever,0.00035998,True,2838,8832
732005617171337216,2016-05-16 00:31:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Larry,,1,English_Setter,0.677408,True,Border_Collie,0.052724,True,Cocker_Spaniel,0.0485719,True,6154,16324
731285275100512256,2016-05-14 00:49:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Solomon,,1,Pembroke,0.967103,True,Cardigan,0.0211264,True,Chihuahua,0.00223107,True,1090,3798
730924654643314689,2016-05-13 00:56:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Polecat,0.185382,False,Mink,0.1052819999999999,False,Newfoundland,0.0862411,True,2234,6682
730573383004487680,2016-05-12 01:40:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rooney,pupper,2,American_Staffordshire_Terrier,0.810158,True,Labrador_Retriever,0.0582049999999999,True,Weimaraner,0.0279295,True,2435,5407
730427201120833536,2016-05-11 15:59:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Crystal,,1,Eskimo_Dog,0.682082,True,Siberian_Husky,0.289288,True,Staffordshire_Bullterrier,0.00877069,True,1176,3809
730211855403241472,2016-05-11 01:44:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ziva,,1,Pug,0.341663,True,Norwegian_Elkhound,0.171222,True,German_Shepherd,0.1246869999999999,True,1182,4180
730196704625098752,2016-05-11 00:43:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Charles,,1,Hand_Blower,0.296145,False,Chain_Mail,0.262271,False,Toilet_Seat,0.149497,False,2172,5339
729854734790754305,2016-05-10 02:05:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ollie,,1,Doormat,0.359586,False,China_Cabinet,0.0539014,False,Passenger_Car,0.0526646999999999,False,1268,4396
729838605770891264,2016-05-10 01:00:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Stone_Wall,0.7582180000000001,False,Patio,0.0742053999999999,False,Prison,0.013826,False,431,1856
729823566028484608,2016-05-10 00:01:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stefan,,1,Kelpie,0.218408,True,Arabian_Camel,0.114368,False,Coyote,0.0964093,False,1390,4358
729463711119904772,2016-05-09 00:11:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pupcasso,,1,German_Shepherd,0.829307,True,Doberman,0.0225,True,Basenji,0.0211901,True,2586,6340
729113531270991872,2016-05-08 00:59:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,2,Stone_Wall,0.6061880000000001,False,Prison,0.064831,False,Bannister,0.0480482,False,370,2054
728986383096946689,2016-05-07 16:34:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Puff,,2,Maltese_Dog,0.95207,True,Toy_Poodle,0.0272705999999999,True,Miniature_Poodle,0.00487436,True,917,3460
728760639972315136,2016-05-07 01:37:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Pembroke,0.939134,True,Cardigan,0.0543356,True,Chihuahua,0.00559029,True,1911,5090
728751179681943552,2016-05-07 00:59:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Flurpson,,1,Saint_Bernard,0.48205,True,Collie,0.20274,True,Borzoi,0.0379758,True,757,3032
728653952833728512,2016-05-06 18:33:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Coleman,,2,Window_Shade,0.594333,False,Studio_Couch,0.053515,False,Rotisserie,0.0412478,False,1169,3620
728409960103686147,2016-05-06 02:24:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wallace,,1,Siamese_Cat,0.478278,False,Saint_Bernard,0.0942456,True,King_Penguin,0.0821567,False,2269,5383
728387165835677696,2016-05-06 00:53:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Enchilada,,1,Collie,0.266414,True,Great_Pyrenees,0.138546,True,Keeshond,0.109014,True,1075,3999
728046963732717569,2016-05-05 02:21:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Raymond,,1,Newfoundland,0.255971,True,Groenendael,0.175583,True,German_Shepherd,0.164135,True,1328,4722
728035342121635841,2016-05-05 01:35:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,pupper,1,Handkerchief,0.302961,False,Pomeranian,0.248664,True,Shih-Tzu,0.111015,True,1872,4953
728015554473250816,2016-05-05 00:16:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rueben,pupper,1,Cocker_Spaniel,0.384559,True,Golden_Retriever,0.091661,True,Sandbar,0.0817989,False,1219,4479
727685679342333952,2016-05-04 02:26:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cilantro,,1,Border_Collie,0.462408,True,Collie,0.214556,True,Eskimo_Dog,0.0356036,True,720,3206
727644517743104000,2016-05-03 23:42:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,doggo,2,Great_Pyrenees,0.457164,True,Kuvasz,0.39171,True,Labrador_Retriever,0.0945226,True,1962,6431
727524757080539137,2016-05-03 15:46:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,pupper,2,Pomeranian,0.958834,True,Chihuahua,0.0240992,True,Chow,0.00394105,True,1379,4900
727314416056803329,2016-05-03 01:50:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,pupper,2,Toy_Poodle,0.827469,True,Miniature_Poodle,0.16076,True,Tibetan_Terrier,0.00173075,True,834,3623
727286334147182592,2016-05-02 23:59:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Bonnet,0.14644,False,Sock,0.083091,False,Chihuahua,0.0705542,True,920,3324
727175381690781696,2016-05-02 16:38:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Karll,,2,Flat-Coated_Retriever,0.656463,True,Great_Dane,0.0847658,True,Labrador_Retriever,0.0589085,True,1540,4209
726935089318363137,2016-05-02 00:43:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sprout,,2,Teddy,0.821615,False,Toy_Poodle,0.083749,True,Lakeland_Terrier,0.033318,True,2738,7496
726887082820554753,2016-05-01 21:32:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Blitz,,1,Soft-Coated_Wheaten_Terrier,0.5159189999999999,True,Irish_Terrier,0.162655,True,Chesapeake_Bay_Retriever,0.125182,True,1677,4195
726828223124897792,2016-05-01 17:38:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bloop,,1,Miniature_Pinscher,0.2553269999999999,True,Border_Terrier,0.181279,True,Labrador_Retriever,0.125185,True,1124,3882
726224900189511680,2016-04-30 01:41:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Standard_Poodle,0.261112,True,Cocker_Spaniel,0.0947852,True,Bucket,0.0699463999999999,False,1302,4811
725842289046749185,2016-04-29 00:21:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Colby,,1,Toy_Poodle,0.420463,True,Miniature_Poodle,0.13264,True,Chesapeake_Bay_Retriever,0.121523,True,2970,7691
725786712245440512,2016-04-28 20:40:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lillie,pupper,1,Chow,0.335761,True,Samoyed,0.167173,True,Kuvasz,0.145715,True,1527,4537
725729321944506368,2016-04-28 16:52:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lola,,1,Boxer,0.599076,True,Bull_Mastiff,0.177318,True,French_Bulldog,0.141461,True,2009,5646
724983749226668032,2016-04-26 15:29:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fred,,1,Golden_Retriever,0.67575,True,Great_Pyrenees,0.0951679,True,Cocker_Spaniel,0.0760429,True,1462,4040
724771698126512129,2016-04-26 01:26:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,doggo,2,German_Short-Haired_Pointer,0.835491,True,Bluetick,0.058788,True,English_Setter,0.0372083,True,725,2593
724405726123311104,2016-04-25 01:12:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ashleigh,pupper,1,Golden_Retriever,0.240695,True,Cocker_Spaniel,0.202444,True,Feather_Boa,0.159348,False,1847,5800
724049859469295616,2016-04-24 01:38:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kreggory,,1,Border_Collie,0.581835,True,Collie,0.344588,True,Shetland_Sheepdog,0.0435842,True,1984,4738
724046343203856385,2016-04-24 01:24:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sarge,,1,Boxer,0.8262719999999999,True,Bull_Mastiff,0.158595,True,Great_Dane,0.0118586,True,620,2901
724004602748780546,2016-04-23 22:38:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Luther,pupper,3,Siamese_Cat,0.950526,False,Pug,0.0188769,True,Quilt,0.0076276,False,1790,4561
723912936180330496,2016-04-23 16:34:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sugar,,1,Samoyed,0.991772,True,Pomeranian,0.00362638,True,Chow,0.00223183,True,1374,4236
723688335806480385,2016-04-23 01:41:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reginald,,2,Teddy,0.263256,False,Chow,0.0890102,True,Irish_Terrier,0.0653057,True,3347,8435
723673163800948736,2016-04-23 00:41:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ivar,,1,Golden_Retriever,0.83939,True,Labrador_Retriever,0.0657058,True,Hand_Blower,0.012941,False,1011,3291
723179728551723008,2016-04-21 16:00:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jangle,,1,Tennis_Ball,0.176495,False,Badger,0.0599052,False,Norwegian_Elkhound,0.0568505,True,2110,5761
722613351520608256,2016-04-20 02:30:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Schnitzel,,1,Labrador_Retriever,0.5309149999999999,True,Golden_Retriever,0.28823,True,Chow,0.0448536999999999,True,1831,5393
721503162398597120,2016-04-17 00:58:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Panda,,3,Pomeranian,0.99775,True,Chihuahua,0.001248,True,Pekinese,0.000775002,True,2124,5086
721001180231503872,2016-04-15 15:44:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oliver,pupper,1,Samoyed,0.950053,True,Washbasin,0.00632139,False,Tub,0.00624335,False,686,2748
720785406564900865,2016-04-15 01:26:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Archie,,1,Chihuahua,0.8964219999999999,True,Dingo,0.0279294,False,Kelpie,0.0179158,True,866,3400
720775346191278080,2016-04-15 00:46:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Berkeley,,1,Newfoundland,0.4899699999999999,True,Groenendael,0.174497,True,Giant_Schnauzer,0.0790666999999999,True,760,2702
720415127506415616,2016-04-14 00:55:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Rottweiler,0.990312,True,Black-And-Tan_Coonhound,0.00249478,True,American_Black_Bear,0.00173312,False,1681,4503
720389942216527872,2016-04-13 23:15:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ralphé,,1,Pembroke,0.873977,True,Cardigan,0.0433385,True,Eskimo_Dog,0.0191970999999999,True,2840,6974
720340705894408192,2016-04-13 19:59:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Derek,pupper,1,Alp,0.320126,False,Lawn_Mower,0.0808077,False,Viaduct,0.065321,False,1098,3131
720059472081784833,2016-04-13 01:22:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Charleson,,1,Mexican_Hairless,0.451852,True,Redbone,0.254884,True,Italian_Greyhound,0.0948181,True,1268,4229
720043174954147842,2016-04-13 00:17:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Neptune,,1,Samoyed,0.954517,True,Eskimo_Dog,0.0291296,True,White_Wolf,0.00446203,False,2253,5332
719991154352222208,2016-04-12 20:50:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,doggo,2,Golden_Retriever,0.605304,True,Cocker_Spaniel,0.130948,True,Labrador_Retriever,0.0946916,True,1979,5281
719704490224398336,2016-04-12 01:51:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Clyde,pupper,1,Home_Theater,0.0590326,False,Window_Shade,0.038299,False,Bathtub,0.0355281999999999,False,1645,4974
719551379208073216,2016-04-11 15:43:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Harnold,,1,Malamute,0.873233,True,Siberian_Husky,0.0764353999999999,True,Eskimo_Dog,0.035745,True,2192,5515
719367763014393856,2016-04-11 03:33:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sid,,1,Swing,0.171486,False,Soft-Coated_Wheaten_Terrier,0.0509709999999999,True,Tibetan_Terrier,0.0477594,True,827,3022
719339463458033665,2016-04-11 01:41:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lucy,,1,Golden_Retriever,0.765778,True,Borzoi,0.0711481,True,Leonberg,0.0703705,True,1403,4822
719332531645071360,2016-04-11 01:13:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pippa,,1,Dandie_Dinmont,0.224415,True,Miniature_Poodle,0.204882,True,Norfolk_Terrier,0.0906328999999999,True,1078,3711
718971898235854848,2016-04-10 01:20:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sadie,,1,Golden_Retriever,0.140394,True,Saint_Bernard,0.118769,True,Labrador_Retriever,0.0754917,True,1231,3818
718939241951195136,2016-04-09 23:10:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Otis,,1,Pembroke,0.7663270000000001,True,Cardigan,0.222126,True,Toilet_Tissue,0.00675723,False,1973,5720
718631497683582976,2016-04-09 02:47:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Pomeranian,0.993718,True,Pekinese,0.00361083,True,Persian_Cat,0.000524823,False,9126,20697
718613305783398402,2016-04-09 01:35:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Carper,,1,Labrador_Retriever,0.58458,True,German_Short-Haired_Pointer,0.340657,True,Chesapeake_Bay_Retriever,0.0319751,True,542,2669
718540630683709445,2016-04-08 20:46:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,2,Maltese_Dog,0.632289,True,West_Highland_White_Terrier,0.187055,True,Cairn,0.0444129,True,1137,2730
718460005985447936,2016-04-08 15:26:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bowie,,1,Badger,0.356946,False,Boston_Bull,0.252781,True,Kelpie,0.1134329999999999,True,602,2846
718454725339934721,2016-04-08 15:05:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Hammer,0.169865,False,Hatchet,0.115744,False,Chime,0.0680916,False,1685,5320
718246886998687744,2016-04-08 01:19:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alexanderson,,1,Chihuahua,0.354488,True,Carton,0.159672,False,Siberian_Husky,0.0574983,True,565,2115
718234618122661888,2016-04-08 00:30:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Suki,,1,Malamute,0.370152,True,Siberian_Husky,0.356398,True,Eskimo_Dog,0.271042,True,1127,4217
717841801130979328,2016-04-06 22:29:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Barclay,,1,Brittany_Spaniel,0.922876,True,English_Springer,0.0701135,True,Bath_Towel,0.00256079,False,670,2660
717790033953034240,2016-04-06 19:04:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,pupper,1,Car_Mirror,0.819106,False,Minibus,0.1073829999999999,False,Cab,0.0348464,False,1272,3170
717537687239008257,2016-04-06 02:21:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Golden_Retriever,0.779356,True,Labrador_Retriever,0.0525114,True,Kuvasz,0.0498105,True,2069,6281
717421804990701568,2016-04-05 18:41:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ebby,,2,Miniature_Pinscher,0.286479,True,Italian_Greyhound,0.0841339,True,Beagle,0.064697,True,945,3446
717047459982213120,2016-04-04 17:53:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Flávio,,1,Golden_Retriever,0.983548,True,Labrador_Retriever,0.0121854,True,Cocker_Spaniel,0.00241203,True,2135,6826
717009362452090881,2016-04-04 15:22:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Smokey,pupper,1,Siberian_Husky,0.506154,True,Eskimo_Dog,0.269656,True,Malamute,0.0606585,True,1102,3583
716802964044845056,2016-04-04 01:41:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Link,,2,Malinois,0.619577,True,Leonberg,0.118089,True,Bull_Mastiff,0.0665077999999999,True,1317,4627
716791146589110272,2016-04-04 00:55:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jennifur,,1,Pomeranian,0.468751,True,Seat_Belt,0.154652,False,Golden_Retriever,0.125017,True,1474,5204
716285507865542656,2016-04-02 15:25:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stephanus,,1,Yorkshire_Terrier,0.4304199999999999,True,Silky_Terrier,0.196769,True,Cairn,0.0726761,True,1225,3041
716080869887381504,2016-04-02 01:52:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,doggo,1,Golden_Retriever,0.638625,True,Chow,0.254717,True,Tibetan_Mastiff,0.0717317,True,1935,5272
715928423106027520,2016-04-01 15:46:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bubbles,,1,Pug,0.976685,True,French_Bulldog,0.0196626,True,Bull_Mastiff,0.00227819,True,987,3485
715733265223708672,2016-04-01 02:51:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Dandie_Dinmont,0.740229,True,Miniature_Poodle,0.0819151,True,Toy_Poodle,0.0637485,True,1920,5093
715696743237730304,2016-04-01 00:26:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Toby,,1,Staffordshire_Bullterrier,0.427836,True,Pug,0.221409,True,French_Bulldog,0.132135,True,1454,4257
715680795826982913,2016-03-31 23:22:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zeus,,1,Golden_Retriever,0.990715,True,Labrador_Retriever,0.00222834,True,Chow,0.00119715,True,1813,4719
715360349751484417,2016-03-31 02:09:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bertson,,1,Nail,0.8555520000000001,False,Screw,0.0732773,False,Padlock,0.0239704,False,1772,5955
715342466308784130,2016-03-31 00:58:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oscar,,1,West_Highland_White_Terrier,0.597111,True,Soft-Coated_Wheaten_Terrier,0.142993,True,Lakeland_Terrier,0.136712,True,768,3294
